pupilonrolltableid,NativeId,termlyexclusionsonrolltableid,termlyexclusionsonrollorderseqcolumn,sourceid,startdate,sessions,reason1,reason2,reason3,category,senprovision
10da5b5e-45b,SCH3,aa74456c,677,3f7ee284,2025-Jun-01 00:00:00,10.0,RA,RA,,LNCH,K
10da5b5e-45b,SCH3,190f8109,678,3f7ee284,2025-Apr-20 00:00:00,10.0,VA,,,FIXD,K
10da5b5e-45b,SCH3,cccea2fb,679,3f7ee284,2025-Jul-10 00:00:00,10.0,PA,,,PERM,K
10da5b5e-45b,SCH3,d87b771a,680,3f7ee284,2025-Jul-09 00:00:00,10.0,DM,,,PERM,K
10da5b5e-45b,SCH3,18d33058,681,3f7ee284,2025-May-28 00:00:00,10.0,DB,RA,,PERM,K
10da5b5e-45b,SCH3,030775a5,682,3f7ee284,2025-May-13 00:00:00,10.0,PP,,,FIXD,K
10da5b5e-45b,SCH3,da530368,683,3f7ee284,2025-Jun-16 00:00:00,10.0,SM,TH,,FIXD,K
10da5b5e-45b,SCH3,8950cfad,684,3f7ee284,2025-May-14 00:00:00,10.0,SM,DA,,PERM,K
10da5b5e-45b,SCH3,342db72a,685,3f7ee284,2025-Jun-02 00:00:00,10.0,PP,,,PERM,K
10da5b5e-45b,SCH3,fd27455f,686,3f7ee284,2025-Apr-20 00:00:00,10.0,VA,OT,,FIXD,K
10e12ddb-bd9,SCH3,f6b61bba,687,da6393ce,2025-Jul-12 00:00:00,10.0,PP,,,FIXD,
10e12ddb-bd9,SCH3,6234bd6d,688,da6393ce,2025-May-10 00:00:00,10.0,PP,DB,,PERM,
10f8a552-ab7,SCH1,d62cb694,689,e8c30539,2025-May-04 00:00:00,10.0,PP,,,FIXD,
10f8a552-ab7,SCH1,034b15ba,690,e8c30539,2025-Jun-28 00:00:00,10.0,PP,,DB,LNCH,
10f8a552-ab7,SCH1,47068337,691,e8c30539,2025-Apr-21 00:00:00,10.0,TH,,,PERM,
10f8a552-ab7,SCH1,4f63fb78,692,e8c30539,2025-Jun-19 00:00:00,10.0,SM,,,PERM,
10f8a552-ab7,SCH1,d45976ac,693,e8c30539,2025-May-18 00:00:00,10.0,BU,,PA,PERM,
10f8a552-ab7,SCH1,e9f6a2f8,694,e8c30539,2025-Apr-21 00:00:00,10.0,PA,PP,,PERM,
10f8a552-ab7,SCH1,b1db7433,695,e8c30539,2025-May-05 00:00:00,10.0,TH,,,FIXD,
11064b9b-62f,SCH2,87581bf1,696,9f5d9215,2025-Jun-28 00:00:00,10.0,DB,,VA,PERM,
11127762-c20,SCH6,b41d91ca,697,eda21ffd,2025-Jun-26 00:00:00,10.0,DB,,,FIXD,
11127762-c20,SCH6,6338b37a,698,eda21ffd,2025-Jul-05 00:00:00,10.0,SM,SM,,FIXD,
11127762-c20,SCH6,645de52e,699,eda21ffd,2025-May-29 00:00:00,10.0,VA,,,PERM,
11127762-c20,SCH6,abc7da50,700,eda21ffd,2025-Jun-30 00:00:00,10.0,VP,SM,,PERM,
11127762-c20,SCH6,1dd07c33,701,eda21ffd,2025-Jul-05 00:00:00,10.0,VP,PP,,PERM,
113ae099-384,SCH6,4b4bc888,702,63fce18c,2025-Jul-07 00:00:00,10.0,PA,,,LNCH,
113ae099-384,SCH6,819361a3,703,63fce18c,2025-Jun-17 00:00:00,10.0,VA,TH,,FIXD,
113ae099-384,SCH6,2ba262ce,704,63fce18c,2025-May-19 00:00:00,10.0,VP,,,PERM,
115323ae-c5e,SCH2,492cdd6e,705,413ec203,2025-May-04 00:00:00,10.0,BU,,DM,FIXD,
11634174-601,SCH1,f4a6319a,706,f9696f9a,2025-Jun-10 00:00:00,10.0,BU,,,FIXD,K
11634174-601,SCH1,e5d18bb7,707,f9696f9a,2025-May-15 00:00:00,10.0,PP,,,FIXD,K
11634174-601,SCH1,3ca47292,708,f9696f9a,2025-May-17 00:00:00,10.0,VP,,,PERM,K
11634174-601,SCH1,8eec8d6c,709,f9696f9a,2025-Jun-09 00:00:00,10.0,OT,,,PERM,K
11634174-601,SCH1,b5ed2d65,710,f9696f9a,2025-Apr-23 00:00:00,10.0,VA,BU,,PERM,K
116f943b-d5c,SCH5,6d60430d,711,84aa412a,2025-May-01 00:00:00,10.0,PP,,,PERM,
116f943b-d5c,SCH5,09247356,712,84aa412a,2025-May-27 00:00:00,10.0,VP,,,LNCH,
116f943b-d5c,SCH5,b1156b6f,713,84aa412a,2025-Apr-25 00:00:00,10.0,VP,,,LNCH,
116f943b-d5c,SCH5,a7413290,714,84aa412a,2025-May-31 00:00:00,10.0,DB,,,FIXD,
116f943b-d5c,SCH5,3f7a350a,715,84aa412a,2025-May-29 00:00:00,10.0,RA,,,FIXD,
116f943b-d5c,SCH5,ad58ca05,716,84aa412a,2025-May-24 00:00:00,10.0,BU,,OT,PERM,
116f943b-d5c,SCH5,33296450,717,84aa412a,2025-Jun-10 00:00:00,10.0,VP,,,LNCH,
116f943b-d5c,SCH5,b66c7f58,718,84aa412a,2025-May-02 00:00:00,10.0,BU,,,FIXD,
116f943b-d5c,SCH5,0ab6a11f,719,84aa412a,2025-Jun-19 00:00:00,10.0,RA,PA,,FIXD,
117afdcb-c9d,SCH3,b27e1051,720,ef48dee5,2025-Apr-30 00:00:00,10.0,OT,,,PERM,E
117afdcb-c9d,SCH3,7a5b169b,721,ef48dee5,2025-Jun-09 00:00:00,10.0,RA,,,FIXD,E
117afdcb-c9d,SCH3,2133115a,722,ef48dee5,2025-Apr-22 00:00:00,10.0,DA,,,LNCH,E
117afdcb-c9d,SCH3,8285a154,723,ef48dee5,2025-Jun-16 00:00:00,10.0,VP,,,PERM,E
117afdcb-c9d,SCH3,ad84aa11,724,ef48dee5,2025-Jul-09 00:00:00,10.0,TH,,,LNCH,E
117afdcb-c9d,SCH3,22b87a7e,725,ef48dee5,2025-May-23 00:00:00,10.0,BU,,,FIXD,E
117afdcb-c9d,SCH3,733a9410,726,ef48dee5,2025-Apr-27 00:00:00,10.0,PP,OT,,PERM,E
117afdcb-c9d,SCH3,043f7f7b,727,ef48dee5,2025-May-19 00:00:00,10.0,BU,PP,,LNCH,E
117fa922-395,SCH2,0de92f34,728,9e93dc46,2025-Jul-05 00:00:00,10.0,RA,,,FIXD,N
117fa922-395,SCH2,39e33e22,729,9e93dc46,2025-Jun-22 00:00:00,10.0,BU,,,FIXD,N
117fa922-395,SCH2,4ce8b041,730,9e93dc46,2025-Jun-05 00:00:00,10.0,RA,,,PERM,N
117fa922-395,SCH2,c25cbcc0,731,9e93dc46,2025-May-05 00:00:00,10.0,RA,PP,,FIXD,N
117fa922-395,SCH2,9acfaad1,732,9e93dc46,2025-May-26 00:00:00,10.0,VP,,,LNCH,N
118aece6-f46,SCH2,b7fbe785,733,2c6ab785,2025-Jul-07 00:00:00,10.0,DA,SM,PP,FIXD,S
118aece6-f46,SCH2,4a9a782d,734,2c6ab785,2025-May-03 00:00:00,10.0,DM,,,FIXD,S
118aece6-f46,SCH2,54a8eaf9,735,2c6ab785,2025-Jun-11 00:00:00,10.0,OT,,,FIXD,S
11db5439-5f3,SCH6,0d09702d,736,05c7c9d9,2025-Jun-14 00:00:00,10.0,DM,VP,,FIXD,S
11f44cd7-210,SCH7,f2806269,737,b6cee384,2025-Jun-07 00:00:00,10.0,PP,,,PERM,
11f44cd7-210,SCH7,154d54c0,738,b6cee384,2025-May-14 00:00:00,10.0,VA,,,PERM,
11f44cd7-210,SCH7,29579e90,739,b6cee384,2025-Apr-25 00:00:00,10.0,RA,,,LNCH,
11f44cd7-210,SCH7,aa7496e1,740,b6cee384,2025-Jun-29 00:00:00,10.0,PP,PP,,FIXD,
12089637-e30,SCH8,6e3548b5,741,a544e560,2025-May-15 00:00:00,10.0,VA,,,LNCH,
12089637-e30,SCH8,ce7916b3,742,a544e560,2025-Jul-02 00:00:00,10.0,RA,,,PERM,
12089637-e30,SCH8,9bec6cac,743,a544e560,2025-May-24 00:00:00,10.0,RA,,,PERM,
12089637-e30,SCH8,7bad9d0e,744,a544e560,2025-Jun-06 00:00:00,10.0,VA,,,PERM,
12469ec4-14c,SCH8,67e24133,745,5fa47e30,2025-Jun-09 00:00:00,10.0,VA,BU,,PERM,S
12469ec4-14c,SCH8,7ff5df66,746,5fa47e30,2025-Apr-22 00:00:00,10.0,VP,,,LNCH,S
12469ec4-14c,SCH8,2c811912,747,5fa47e30,2025-Apr-28 00:00:00,10.0,PP,BU,,FIXD,S
12469ec4-14c,SCH8,1b33d819,748,5fa47e30,2025-Apr-27 00:00:00,10.0,PA,PA,,FIXD,S
12469ec4-14c,SCH8,26ed2d86,749,5fa47e30,2025-Jul-09 00:00:00,10.0,DM,,,LNCH,S
12469ec4-14c,SCH8,3cbb1eac,750,5fa47e30,2025-Jun-11 00:00:00,10.0,DM,BU,,FIXD,S
12469ec4-14c,SCH8,81ff3d08,751,5fa47e30,2025-Jun-14 00:00:00,10.0,VA,,,PERM,S
12694f7e-963,SCH6,ca9b22f0,752,5170317d,2025-Jun-28 00:00:00,10.0,PA,,,PERM,
12694f7e-963,SCH6,2600654d,753,5170317d,2025-Jun-14 00:00:00,10.0,VP,PP,,PERM,
12694f7e-963,SCH6,283101bc,754,5170317d,2025-Jun-09 00:00:00,10.0,VA,PA,,LNCH,
12694f7e-963,SCH6,c9d2082d,755,5170317d,2025-Jul-05 00:00:00,10.0,BU,,,LNCH,
12694f7e-963,SCH6,b820f180,756,5170317d,2025-Jun-15 00:00:00,10.0,TH,,,FIXD,
12694f7e-963,SCH6,4fe6e3b5,757,5170317d,2025-Jun-26 00:00:00,10.0,SM,,,LNCH,
12694f7e-963,SCH6,c483936e,758,5170317d,2025-Jun-26 00:00:00,10.0,RA,,,FIXD,
12694f7e-963,SCH6,727b491f,759,5170317d,2025-Jun-17 00:00:00,10.0,SM,BU,,FIXD,
12694f7e-963,SCH6,5e9ae25e,760,5170317d,2025-May-02 00:00:00,10.0,PA,RA,,PERM,
12694f7e-963,SCH6,bb9c660e,761,5170317d,2025-May-11 00:00:00,10.0,PP,,,LNCH,
12975d34-d08,SCH2,2d40a8f0,762,97c73cc9,2025-May-07 00:00:00,10.0,RA,OT,,FIXD,A
12975d34-d08,SCH2,11bac93b,763,97c73cc9,2025-May-07 00:00:00,10.0,PP,,,FIXD,A
12975d34-d08,SCH2,dae0b384,764,97c73cc9,2025-Jun-02 00:00:00,10.0,RA,,,PERM,A
12a3d636-e99,SCH8,1b1928aa,765,137f4412,2025-Jun-19 00:00:00,10.0,PP,,SM,FIXD,A
12a3d636-e99,SCH8,67b826dd,766,137f4412,2025-Jul-09 00:00:00,10.0,PA,SM,,FIXD,A
12a3d636-e99,SCH8,d9b61512,767,137f4412,2025-May-18 00:00:00,10.0,RA,PA,,PERM,A
12b0520f-864,SCH3,87574761,768,084b81d6,2025-Apr-22 00:00:00,10.0,DB,,,FIXD,
12c7913b-d76,SCH7,d0a0c5b6,769,7f389463,2025-Jun-03 00:00:00,10.0,PP,,,FIXD,
12c7913b-d76,SCH7,cdef865c,770,7f389463,2025-Jun-11 00:00:00,10.0,OT,,,FIXD,
12fba6ef-b49,SCH2,922a3e0a,771,1134818a,2025-Jun-02 00:00:00,10.0,PP,PA,,FIXD,
12fba6ef-b49,SCH2,26df3c9b,772,1134818a,2025-Jul-03 00:00:00,10.0,DB,,,PERM,
12fba6ef-b49,SCH2,068c28ac,773,1134818a,2025-Apr-30 00:00:00,10.0,TH,,,PERM,
12fba6ef-b49,SCH2,0967b7df,774,1134818a,2025-May-17 00:00:00,10.0,OT,,SM,FIXD,
12fba6ef-b49,SCH2,2913c57e,775,1134818a,2025-Jul-07 00:00:00,10.0,PP,TH,,PERM,
12fba6ef-b49,SCH2,b5f5275a,776,1134818a,2025-Apr-22 00:00:00,10.0,TH,,,PERM,
12fba6ef-b49,SCH2,f803732b,777,1134818a,2025-Apr-30 00:00:00,10.0,RA,VA,,PERM,
12fba6ef-b49,SCH2,cf563fab,778,1134818a,2025-Jun-12 00:00:00,10.0,RA,,,FIXD,
12fba6ef-b49,SCH2,2a170fe4,779,1134818a,2025-May-08 00:00:00,10.0,RA,,,PERM,
12fba6ef-b49,SCH2,4dc43f69,780,1134818a,2025-Apr-27 00:00:00,10.0,BU,,RA,LNCH,
135f7265-706,SCH4,fa255855,781,7d985438,2025-May-10 00:00:00,10.0,VP,,,PERM,
1364cc6e-717,SCH3,eb20da11,782,72958d3c,2025-May-21 00:00:00,10.0,OT,,,PERM,E
1364cc6e-717,SCH3,c1801419,783,72958d3c,2025-Apr-27 00:00:00,10.0,PA,,,FIXD,E
1364cc6e-717,SCH3,8fa938b0,784,72958d3c,2025-May-26 00:00:00,10.0,PA,,,FIXD,E
1364cc6e-717,SCH3,e30745cb,785,72958d3c,2025-Jul-12 00:00:00,10.0,TH,DM,,LNCH,E
1364cc6e-717,SCH3,b41040c7,786,72958d3c,2025-May-29 00:00:00,10.0,PA,,,FIXD,E
1364cc6e-717,SCH3,209aeaa9,787,72958d3c,2025-May-18 00:00:00,10.0,BU,,,PERM,E
1364cc6e-717,SCH3,41e6bbc8,788,72958d3c,2025-Jul-08 00:00:00,10.0,VP,BU,,LNCH,E
1364cc6e-717,SCH3,7b9fa9c5,789,72958d3c,2025-Jun-05 00:00:00,10.0,VP,,,FIXD,E
1364cc6e-717,SCH3,1cbb13ab,790,72958d3c,2025-May-27 00:00:00,10.0,VA,,,LNCH,E
1364cc6e-717,SCH3,e57aad15,791,72958d3c,2025-Jul-11 00:00:00,10.0,BU,,,PERM,E
13859c2f-fcd,SCH8,acce0c11,792,277b4fad,2025-Apr-25 00:00:00,10.0,VA,,,LNCH,
13859c2f-fcd,SCH8,294b3a30,793,277b4fad,2025-Apr-27 00:00:00,10.0,SM,PP,,FIXD,
13859c2f-fcd,SCH8,9f23b834,794,277b4fad,2025-Jun-04 00:00:00,10.0,DM,,,FIXD,
13859c2f-fcd,SCH8,72f1847d,795,277b4fad,2025-Jul-10 00:00:00,10.0,DA,,,FIXD,
13859c2f-fcd,SCH8,828f922a,796,277b4fad,2025-May-21 00:00:00,10.0,PA,DB,,FIXD,
1390f1bb-405,SCH2,ff2eaec6,797,ac6b792e,2025-Jul-12 00:00:00,10.0,PA,,,FIXD,
1390f1bb-405,SCH2,83058308,798,ac6b792e,2025-May-27 00:00:00,10.0,DA,BU,,PERM,
1390f1bb-405,SCH2,6e3b65af,799,ac6b792e,2025-Jul-14 00:00:00,10.0,PP,SM,,PERM,
1390f1bb-405,SCH2,eff71ae3,800,ac6b792e,2025-Apr-25 00:00:00,10.0,TH,VP,,FIXD,
1390f1bb-405,SCH2,e2a2bb8f,801,ac6b792e,2025-Jun-29 00:00:00,10.0,DM,,,PERM,
13a341a9-b9f,SCH6,0551a82b,802,3b36d688,2025-Apr-23 00:00:00,10.0,SM,,,LNCH,A
13b7f165-56a,SCH7,5d4ca9e0,803,c925a2ac,2025-May-05 00:00:00,10.0,DA,,,PERM,
13b7f165-56a,SCH7,63aa62f9,804,c925a2ac,2025-Apr-25 00:00:00,10.0,RA,BU,,PERM,
13b7f165-56a,SCH7,29d519ca,805,c925a2ac,2025-Jun-15 00:00:00,10.0,BU,,,PERM,
13b7f165-56a,SCH7,c2908482,806,c925a2ac,2025-Jul-08 00:00:00,10.0,DA,,,PERM,
13b7f165-56a,SCH7,6991570e,807,c925a2ac,2025-Jun-30 00:00:00,10.0,SM,,,FIXD,
13b7f165-56a,SCH7,370f1221,808,c925a2ac,2025-Jul-04 00:00:00,10.0,PP,,,LNCH,
13b7f165-56a,SCH7,5de230ae,809,c925a2ac,2025-Jul-11 00:00:00,10.0,VA,SM,,LNCH,
13b7f165-56a,SCH7,1df1c5a7,810,c925a2ac,2025-Jun-20 00:00:00,10.0,PA,PP,,PERM,
13b7f165-56a,SCH7,ef8f7ceb,811,c925a2ac,2025-Jun-24 00:00:00,10.0,PP,,,PERM,
13c7ed4d-4a7,SCH2,193c639c,812,ed7f9346,2025-Apr-30 00:00:00,10.0,PA,PA,,PERM,
13c7ed4d-4a7,SCH2,7afc4cf9,813,ed7f9346,2025-Jun-12 00:00:00,10.0,OT,,,PERM,
13c7ed4d-4a7,SCH2,9c120604,814,ed7f9346,2025-May-10 00:00:00,10.0,VP,PP,,FIXD,
13c7ed4d-4a7,SCH2,b772f7f4,815,ed7f9346,2025-May-17 00:00:00,10.0,PA,,,FIXD,
13c7ed4d-4a7,SCH2,7c3067ea,816,ed7f9346,2025-Jul-09 00:00:00,10.0,DA,VA,,PERM,
13c7ed4d-4a7,SCH2,a67e8d69,817,ed7f9346,2025-May-16 00:00:00,10.0,BU,SM,,PERM,
13d2482e-9ee,SCH6,f3cbe7b2,818,7960e396,2025-May-04 00:00:00,10.0,OT,,,LNCH,
13f25776-673,SCH3,b2ed930a,819,5dab7029,2025-Jun-24 00:00:00,10.0,DM,VP,,PERM,
13f25776-673,SCH3,baec4fc1,820,5dab7029,2025-Jun-28 00:00:00,10.0,PP,,,PERM,
13f25776-673,SCH3,0c5d2f78,821,5dab7029,2025-Jun-09 00:00:00,10.0,SM,,,FIXD,
13f25776-673,SCH3,5cd9ddd0,822,5dab7029,2025-May-27 00:00:00,10.0,DM,,,LNCH,
13f25776-673,SCH3,ac53b409,823,5dab7029,2025-Apr-22 00:00:00,10.0,TH,,,LNCH,
13f25776-673,SCH3,60f16ce1,824,5dab7029,2025-May-17 00:00:00,10.0,SM,,,PERM,
13f25776-673,SCH3,d6e41fb2,825,5dab7029,2025-May-04 00:00:00,10.0,PA,,,PERM,
13f25776-673,SCH3,61e11051,826,5dab7029,2025-May-18 00:00:00,10.0,VP,,,PERM,
13f25776-673,SCH3,0cbb2051,827,5dab7029,2025-May-10 00:00:00,10.0,VP,DM,,FIXD,
13f25776-673,SCH3,7d640fcf,828,5dab7029,2025-May-16 00:00:00,10.0,BU,,,FIXD,
13fd7f28-5c4,SCH3,a671bdc4,829,cfd169e6,2025-Jun-23 00:00:00,10.0,SM,,,FIXD,S
13fd7f28-5c4,SCH3,5a6055d2,830,cfd169e6,2025-Jun-26 00:00:00,10.0,SM,PA,,PERM,S
13fd7f28-5c4,SCH3,1fa81e34,831,cfd169e6,2025-May-22 00:00:00,10.0,DB,,,FIXD,S
13fd7f28-5c4,SCH3,ac8844f1,832,cfd169e6,2025-May-20 00:00:00,10.0,PP,BU,,FIXD,S
13fd7f28-5c4,SCH3,d2829527,833,cfd169e6,2025-Jun-21 00:00:00,10.0,BU,,,PERM,S
13fd7f28-5c4,SCH3,ed1fbb3f,834,cfd169e6,2025-Jul-05 00:00:00,10.0,TH,,,PERM,S
13fd7f28-5c4,SCH3,158316d8,835,cfd169e6,2025-Jun-11 00:00:00,10.0,VP,,,PERM,S
13fd7f28-5c4,SCH3,0335172c,836,cfd169e6,2025-Jun-15 00:00:00,10.0,RA,PA,,PERM,S
14ad02d5-880,SCH5,c753362d,837,df8f676a,2025-Jun-22 00:00:00,10.0,SM,,,FIXD,P
14ad02d5-880,SCH5,32eda465,838,df8f676a,2025-May-11 00:00:00,10.0,OT,PA,,PERM,P
14c1e1ff-fc1,SCH6,3b67d7a7,839,4d18685d,2025-May-13 00:00:00,10.0,RA,,DB,FIXD,
14c1e1ff-fc1,SCH6,b3b00766,840,4d18685d,2025-Jul-08 00:00:00,10.0,PA,TH,,PERM,
14c1e1ff-fc1,SCH6,dd1f32b3,841,4d18685d,2025-Jun-03 00:00:00,10.0,DB,,,FIXD,
14c1e1ff-fc1,SCH6,20769e17,842,4d18685d,2025-May-13 00:00:00,10.0,SM,,,FIXD,
14c1e1ff-fc1,SCH6,79a5df74,843,4d18685d,2025-May-22 00:00:00,10.0,DB,,,PERM,
14d5cfad-5d6,SCH8,811d6e26,844,1d0ef987,2025-Jul-04 00:00:00,10.0,RA,,,FIXD,N
14d5cfad-5d6,SCH8,355fa395,845,1d0ef987,2025-May-23 00:00:00,10.0,VP,,,PERM,N
14d5cfad-5d6,SCH8,0725cb94,846,1d0ef987,2025-May-18 00:00:00,10.0,OT,,,LNCH,N
14d5cfad-5d6,SCH8,5a7ca7bf,847,1d0ef987,2025-Jul-14 00:00:00,10.0,PP,,,PERM,N
14d5cfad-5d6,SCH8,601ff909,848,1d0ef987,2025-Jun-16 00:00:00,10.0,SM,,,LNCH,N
14d5cfad-5d6,SCH8,fe460dd6,849,1d0ef987,2025-May-07 00:00:00,10.0,PP,BU,,PERM,N
14e49d00-d14,SCH3,75f8af11,850,ed8f141d,2025-Jun-25 00:00:00,10.0,RA,,,FIXD,N
14e49d00-d14,SCH3,20a74455,851,ed8f141d,2025-Jun-28 00:00:00,10.0,RA,PA,,PERM,N
14e49d00-d14,SCH3,7971793f,852,ed8f141d,2025-Jun-12 00:00:00,10.0,SM,VA,,FIXD,N
14e49d00-d14,SCH3,0f8ad1bb,853,ed8f141d,2025-May-20 00:00:00,10.0,VP,,,PERM,N
14e49d00-d14,SCH3,af6ed9da,854,ed8f141d,2025-May-11 00:00:00,10.0,VP,,,FIXD,N
14e49d00-d14,SCH3,1ab8ba6e,855,ed8f141d,2025-Jun-02 00:00:00,10.0,DB,,,FIXD,N
14e49d00-d14,SCH3,5db78623,856,ed8f141d,2025-Jul-09 00:00:00,10.0,VP,,,LNCH,N
14e49d00-d14,SCH3,08b6ea28,857,ed8f141d,2025-May-08 00:00:00,10.0,DM,VP,,PERM,N
14fbe313-e93,SCH8,8c2f64c2,858,b7b81f22,2025-May-31 00:00:00,10.0,VA,,,FIXD,E
14fbe313-e93,SCH8,3897baef,859,b7b81f22,2025-May-13 00:00:00,10.0,VA,,,PERM,E
14fbe313-e93,SCH8,4d49bdad,860,b7b81f22,2025-Jun-13 00:00:00,10.0,RA,,SM,FIXD,E
14fbe313-e93,SCH8,874331e4,861,b7b81f22,2025-May-12 00:00:00,10.0,BU,,,FIXD,E
14fbe313-e93,SCH8,060051f6,862,b7b81f22,2025-May-23 00:00:00,10.0,BU,VA,,FIXD,E
14fbe313-e93,SCH8,9587fdc4,863,b7b81f22,2025-May-02 00:00:00,10.0,PA,,,LNCH,E
14fbe313-e93,SCH8,9a77b685,864,b7b81f22,2025-May-31 00:00:00,10.0,RA,RA,,PERM,E
14fbe313-e93,SCH8,61544d3d,865,b7b81f22,2025-Jul-07 00:00:00,10.0,RA,,,PERM,E
14fbe313-e93,SCH8,655c2ecf,866,b7b81f22,2025-May-06 00:00:00,10.0,SM,,,FIXD,E
14fbe313-e93,SCH8,fece64b0,867,b7b81f22,2025-May-18 00:00:00,10.0,OT,,,PERM,E
1532a246-047,SCH7,62af2c4b,868,3569a052,2025-May-10 00:00:00,10.0,RA,,,FIXD,
1532a246-047,SCH7,44525581,869,3569a052,2025-Jul-12 00:00:00,10.0,RA,OT,,PERM,
1532a246-047,SCH7,4bb3fc50,870,3569a052,2025-Jun-06 00:00:00,10.0,VP,,,FIXD,
1532a246-047,SCH7,d776db09,871,3569a052,2025-Jun-05 00:00:00,10.0,BU,,,FIXD,
1532a246-047,SCH7,0a30a195,872,3569a052,2025-Jun-19 00:00:00,10.0,PA,,,FIXD,
1532a246-047,SCH7,4e861a68,873,3569a052,2025-May-16 00:00:00,10.0,SM,VP,,PERM,
1532a246-047,SCH7,7d4330a8,874,3569a052,2025-May-13 00:00:00,10.0,BU,,,PERM,
1532a246-047,SCH7,de2bb626,875,3569a052,2025-Jun-30 00:00:00,10.0,DM,,,FIXD,
1532a246-047,SCH7,f2aba91d,876,3569a052,2025-Jun-11 00:00:00,10.0,PP,,,PERM,
1532a246-047,SCH7,2dabd98e,877,3569a052,2025-Jun-05 00:00:00,10.0,SM,,,FIXD,
158634de-ee1,SCH6,e7f269cf,878,163206a9,2025-May-04 00:00:00,10.0,PP,,,PERM,
159c28b7-5e4,SCH6,71866322,879,1f09b123,2025-Jul-11 00:00:00,10.0,BU,,,PERM,
159c28b7-5e4,SCH6,ac547639,880,1f09b123,2025-Apr-30 00:00:00,10.0,BU,,,FIXD,
159c28b7-5e4,SCH6,84219041,881,1f09b123,2025-May-22 00:00:00,10.0,PP,,,LNCH,
159c28b7-5e4,SCH6,fe52567b,882,1f09b123,2025-May-27 00:00:00,10.0,RA,OT,,PERM,
159c28b7-5e4,SCH6,4d7a1437,883,1f09b123,2025-Apr-24 00:00:00,10.0,VA,RA,,PERM,
159c28b7-5e4,SCH6,65624c09,884,1f09b123,2025-Jul-05 00:00:00,10.0,TH,,,PERM,
159c28b7-5e4,SCH6,80efcf8f,885,1f09b123,2025-May-02 00:00:00,10.0,SM,,,LNCH,
159c28b7-5e4,SCH6,8568cc95,886,1f09b123,2025-May-08 00:00:00,10.0,BU,,,FIXD,
159c28b7-5e4,SCH6,c1a75c08,887,1f09b123,2025-Jun-02 00:00:00,10.0,VP,,,FIXD,
15a6a877-3ce,SCH8,7d4cdba0,888,351aa099,2025-May-03 00:00:00,10.0,VA,,,LNCH,
15a6a877-3ce,SCH8,f8d8753f,889,351aa099,2025-May-17 00:00:00,10.0,TH,,,PERM,
15a6a877-3ce,SCH8,8bf74ed2,890,351aa099,2025-Jun-07 00:00:00,10.0,OT,OT,,PERM,
15a6a877-3ce,SCH8,a366c7a0,891,351aa099,2025-Jun-04 00:00:00,10.0,SM,VA,,PERM,
15a6a877-3ce,SCH8,89edcc83,892,351aa099,2025-Jun-29 00:00:00,10.0,DA,VA,,PERM,
15a6a877-3ce,SCH8,401bc8df,893,351aa099,2025-May-14 00:00:00,10.0,VP,,,FIXD,
15a6a877-3ce,SCH8,7b0c8a86,894,351aa099,2025-Apr-27 00:00:00,10.0,DB,,,FIXD,
15a6a877-3ce,SCH8,075d48c2,895,351aa099,2025-Jun-13 00:00:00,10.0,BU,,PP,PERM,
15a6a877-3ce,SCH8,4a57b084,896,351aa099,2025-Jul-02 00:00:00,10.0,PA,PA,,FIXD,
15c9a071-a14,SCH2,9f9a21a0,897,bdcd828a,2025-Jun-04 00:00:00,10.0,DB,,,PERM,A
15c9a071-a14,SCH2,fbbbbdf8,898,bdcd828a,2025-Jul-02 00:00:00,10.0,RA,,,PERM,A
15c9a071-a14,SCH2,1cd849db,899,bdcd828a,2025-Jun-29 00:00:00,10.0,DM,,,LNCH,A
15c9a071-a14,SCH2,be7c8fd5,900,bdcd828a,2025-Jun-16 00:00:00,10.0,DA,,,FIXD,A
15ed1bdb-acf,SCH4,2915b8e3,901,224e2ff1,2025-Jul-12 00:00:00,10.0,VA,SM,,PERM,
15ed1bdb-acf,SCH4,6158ce0d,902,224e2ff1,2025-May-29 00:00:00,10.0,OT,OT,,PERM,
15ed1bdb-acf,SCH4,df23fa93,903,224e2ff1,2025-May-06 00:00:00,10.0,VP,,,PERM,
15ed1bdb-acf,SCH4,8c671b4e,904,224e2ff1,2025-May-31 00:00:00,10.0,VP,TH,,LNCH,
15ed1bdb-acf,SCH4,32afb596,905,224e2ff1,2025-Apr-29 00:00:00,10.0,PP,,,FIXD,
161931d6-176,SCH4,493151a5,906,e8637559,2025-Apr-20 00:00:00,10.0,DM,VP,DB,FIXD,
161931d6-176,SCH4,fc709eb1,907,e8637559,2025-May-08 00:00:00,10.0,BU,,,PERM,
161931d6-176,SCH4,2d46f347,908,e8637559,2025-Jun-18 00:00:00,10.0,SM,,,FIXD,
161931d6-176,SCH4,f59cc6b1,909,e8637559,2025-Jul-13 00:00:00,10.0,VP,,RA,PERM,
161cf588-652,SCH2,6871eef3,910,9c2185fd,2025-Jun-06 00:00:00,10.0,SM,,,FIXD,N
161cf588-652,SCH2,de24be18,911,9c2185fd,2025-Jul-13 00:00:00,10.0,PP,,,LNCH,N
161cf588-652,SCH2,a3c6ffb6,912,9c2185fd,2025-May-01 00:00:00,10.0,PA,SM,,FIXD,N
1654402c-bea,SCH5,5f3ec32d,913,28343d52,2025-Jun-21 00:00:00,10.0,TH,,,PERM,N
